rent_sno,date,0
152,2021-11-13,90
152,2021-11-14,70
152,2021-11-15,108
152,2021-11-16,95
152,2021-11-17,88
152,2021-11-18,89
152,2021-11-19,94
152,2021-11-20,83
152,2021-11-21,80
152,2021-11-22,64
152,2021-11-23,65
152,2021-11-24,120
152,2021-11-25,116
152,2021-11-26,82
152,2021-11-27,19
152,2021-11-28,61
152,2021-11-29,101
152,2021-11-30,93
153,2021-11-01,106
153,2021-11-02,99
153,2021-11-03,102
153,2021-11-04,117
153,2021-11-05,114
153,2021-11-06,115
153,2021-11-07,112
153,2021-11-08,66
153,2021-11-09,92
153,2021-11-10,106
153,2021-11-11,102
153,2021-11-12,83
153,2021-11-13,77
153,2021-11-14,85
153,2021-11-15,114
153,2021-11-16,109
153,2021-11-17,116
153,2021-11-18,81
153,2021-11-19,107
153,2021-11-20,84
153,2021-11-21,119
153,2021-11-22,74
153,2021-11-23,67
153,2021-11-24,106
153,2021-11-25,98
153,2021-11-26,69
153,2021-11-27,33
153,2021-11-28,89
153,2021-11-29,103
153,2021-11-30,77
154,2021-11-01,103
154,2021-11-02,90
154,2021-11-03,88
154,2021-11-04,83
154,2021-11-05,71
154,2021-11-06,61
154,2021-11-07,48
154,2021-11-08,45
154,2021-11-09,60
154,2021-11-10,57
154,2021-11-11,51
154,2021-11-12,65
154,2021-11-13,39
154,2021-11-14,37
154,2021-11-15,62
154,2021-11-16,45
154,2021-11-17,55
154,2021-11-18,56
154,2021-11-19,70
154,2021-11-20,40
154,2021-11-21,54
154,2021-11-22,38
154,2021-11-23,51
154,2021-11-24,54
154,2021-11-25,52
154,2021-11-26,45
154,2021-11-27,18
154,2021-11-28,44
154,2021-11-29,64
154,2021-11-30,50
155,2021-11-01,156
155,2021-11-02,139
155,2021-11-03,137
155,2021-11-04,156
155,2021-11-05,191
155,2021-11-06,59
155,2021-11-07,36
155,2021-11-08,85
155,2021-11-09,132
155,2021-11-10,162
155,2021-11-11,138
155,2021-11-12,96
155,2021-11-13,30
155,2021-11-14,39
155,2021-11-15,137
155,2021-11-16,130
155,2021-11-17,144
155,2021-11-18,90
155,2021-11-19,124
155,2021-11-20,33
155,2021-11-21,38
155,2021-11-22,96
155,2021-11-23,74
155,2021-11-24,116
155,2021-11-25,133
155,2021-11-26,76
155,2021-11-27,8
155,2021-11-28,31
155,2021-11-29,120
155,2021-11-30,118
156,2021-11-01,70
156,2021-11-02,50
156,2021-11-03,51
156,2021-11-04,57
156,2021-11-05,71
156,2021-11-06,77
156,2021-11-07,70
156,2021-11-08,42
156,2021-11-09,50
156,2021-11-10,44
156,2021-11-11,49
156,2021-11-12,29
156,2021-11-13,33
156,2021-11-14,57
156,2021-11-15,58
156,2021-11-16,49
156,2021-11-17,62
156,2021-11-18,30
156,2021-11-19,55
156,2021-11-20,49
156,2021-11-21,67
156,2021-11-22,29
156,2021-11-23,22
156,2021-11-24,64
156,2021-11-25,52
156,2021-11-26,20
156,2021-11-27,11
156,2021-11-28,47
156,2021-11-29,69
156,2021-11-30,43
157,2021-11-01,64
157,2021-11-02,52
157,2021-11-03,39
157,2021-11-04,53
157,2021-11-05,61
157,2021-11-06,39
157,2021-11-07,52
157,2021-11-08,18
157,2021-11-09,68
157,2021-11-10,52
157,2021-11-11,49
157,2021-11-12,32
157,2021-11-13,35
157,2021-11-14,34
157,2021-11-15,51
157,2021-11-16,61
157,2021-11-17,61
157,2021-11-18,28
157,2021-11-19,51
157,2021-11-20,26
157,2021-11-21,43
157,2021-11-22,31
157,2021-11-23,25
157,2021-11-24,48
157,2021-11-25,41
157,2021-11-26,28
157,2021-11-27,6
157,2021-11-28,42
157,2021-11-29,45
157,2021-11-30,34
158,2021-11-01,52
158,2021-11-02,61
158,2021-11-03,61
158,2021-11-04,62
158,2021-11-05,95
158,2021-11-06,82
158,2021-11-07,85
158,2021-11-08,40
158,2021-11-09,65
158,2021-11-10,64
158,2021-11-11,79
158,2021-11-12,53
158,2021-11-13,51
158,2021-11-14,81
158,2021-11-15,93
158,2021-11-16,63
158,2021-11-17,78
158,2021-11-18,37
158,2021-11-19,60
158,2021-11-20,41
158,2021-11-21,79
158,2021-11-22,30
158,2021-11-23,41
158,2021-11-24,65
158,2021-11-25,60
158,2021-11-26,26
158,2021-11-27,21
158,2021-11-28,68
158,2021-11-29,59
158,2021-11-30,57
159,2021-11-01,86
159,2021-11-02,118
159,2021-11-03,99
159,2021-11-04,98
159,2021-11-05,129
159,2021-11-06,58
159,2021-11-07,52
159,2021-11-08,85
159,2021-11-09,115
159,2021-11-10,103
159,2021-11-11,123
159,2021-11-12,88
159,2021-11-13,40
159,2021-11-14,55
159,2021-11-15,87
159,2021-11-16,76
159,2021-11-17,94
159,2021-11-18,88
159,2021-11-19,89
159,2021-11-20,40
159,2021-11-21,52
159,2021-11-22,101
159,2021-11-23,55
159,2021-11-24,86
159,2021-11-25,90
159,2021-11-26,64
159,2021-11-27,12
159,2021-11-28,37
159,2021-11-29,91
159,2021-11-30,82
161,2021-11-01,90
161,2021-11-02,99
161,2021-11-03,100
161,2021-11-04,102
161,2021-11-05,118
161,2021-11-06,90
161,2021-11-07,88
161,2021-11-08,82
161,2021-11-09,102
161,2021-11-10,108
161,2021-11-11,97
161,2021-11-12,82
161,2021-11-13,49
161,2021-11-14,79
161,2021-11-15,98
161,2021-11-16,66
161,2021-11-17,72
161,2021-11-18,59
161,2021-11-19,71
161,2021-11-20,70
161,2021-11-21,56
161,2021-11-22,69
161,2021-11-23,50
161,2021-11-24,70
161,2021-11-25,77
161,2021-11-26,54
161,2021-11-27,24
161,2021-11-28,64
161,2021-11-29,74
161,2021-11-30,60
162,2021-11-01,125
162,2021-11-02,130
162,2021-11-03,93
162,2021-11-04,141
162,2021-11-05,156
162,2021-11-06,152
162,2021-11-07,136
162,2021-11-08,94
162,2021-11-09,138
162,2021-11-10,118
162,2021-11-11,131
162,2021-11-12,113
162,2021-11-13,84
162,2021-11-14,122
162,2021-11-15,161
162,2021-11-16,148
162,2021-11-17,148
162,2021-11-18,126
162,2021-11-19,140
162,2021-11-20,109
162,2021-11-21,114
162,2021-11-22,94
162,2021-11-23,87
162,2021-11-24,121
162,2021-11-25,122
162,2021-11-26,98
162,2021-11-27,43
162,2021-11-28,108
162,2021-11-29,144
162,2021-11-30,123
163,2021-11-01,68
163,2021-11-02,73
163,2021-11-03,73
163,2021-11-04,61
163,2021-11-05,71
163,2021-11-06,56
163,2021-11-07,70
163,2021-11-08,28
163,2021-11-09,54
163,2021-11-10,68
163,2021-11-11,87
163,2021-11-12,40
163,2021-11-13,48
163,2021-11-14,54
163,2021-11-15,45
163,2021-11-16,76
163,2021-11-17,75
163,2021-11-18,33
163,2021-11-19,50
163,2021-11-20,54
163,2021-11-21,61
163,2021-11-22,25
163,2021-11-23,37
163,2021-11-24,69
163,2021-11-25,49
163,2021-11-26,16
163,2021-11-27,24
163,2021-11-28,60
163,2021-11-29,59
163,2021-11-30,49
164,2021-11-01,145
164,2021-11-02,154
164,2021-11-03,150
164,2021-11-04,138
164,2021-11-05,162
164,2021-11-06,128
164,2021-11-07,131
164,2021-11-08,110
164,2021-11-09,162
164,2021-11-10,156
164,2021-11-11,143
164,2021-11-12,145
164,2021-11-13,92
164,2021-11-14,114
164,2021-11-15,140
164,2021-11-16,165
164,2021-11-17,155
164,2021-11-18,126
164,2021-11-19,150
164,2021-11-20,81
164,2021-11-21,164
164,2021-11-22,128
164,2021-11-23,119
164,2021-11-24,160
164,2021-11-25,147
164,2021-11-26,105
164,2021-11-27,52
164,2021-11-28,111
164,2021-11-29,132
164,2021-11-30,125
165,2021-11-01,106
165,2021-11-02,108
165,2021-11-03,118
165,2021-11-04,115
165,2021-11-05,119
165,2021-11-06,158
165,2021-11-07,135
165,2021-11-08,99
165,2021-11-09,149
165,2021-11-10,155
165,2021-11-11,177
165,2021-11-12,120
165,2021-11-13,115
165,2021-11-14,114
165,2021-11-15,101
165,2021-11-16,120
165,2021-11-17,129
165,2021-11-18,97
165,2021-11-19,112
165,2021-11-20,121
165,2021-11-21,98
165,2021-11-22,121
165,2021-11-23,81
165,2021-11-24,108
165,2021-11-25,120
165,2021-11-26,80
165,2021-11-27,38
165,2021-11-28,89
165,2021-11-29,104
165,2021-11-30,95
166,2021-11-01,11
166,2021-11-02,36
166,2021-11-03,20
166,2021-11-04,27
166,2021-11-05,29
166,2021-11-06,35
166,2021-11-07,25
166,2021-11-08,17
166,2021-11-09,23
166,2021-11-10,20
166,2021-11-11,26
166,2021-11-12,16
166,2021-11-13,11
166,2021-11-14,28
166,2021-11-15,17
166,2021-11-16,23
166,2021-11-17,23
166,2021-11-18,20
166,2021-11-19,25
166,2021-11-20,23
166,2021-11-21,30
166,2021-11-22,4
166,2021-11-23,3
166,2021-11-24,24
166,2021-11-25,39
166,2021-11-26,5
166,2021-11-27,6
166,2021-11-28,23
166,2021-11-29,37
166,2021-11-30,13
167,2021-11-01,46
167,2021-11-02,46
167,2021-11-03,54
167,2021-11-04,50
167,2021-11-05,67
167,2021-11-06,86
167,2021-11-07,69
167,2021-11-08,28
167,2021-11-09,27
167,2021-11-10,54
167,2021-11-11,44
167,2021-11-12,53
167,2021-11-13,67
167,2021-11-14,76
167,2021-11-15,51
167,2021-11-16,42
167,2021-11-17,48
167,2021-11-18,41
167,2021-11-19,58
167,2021-11-20,61
167,2021-11-21,66
167,2021-11-22,29
167,2021-11-23,38
167,2021-11-24,55
167,2021-11-25,44
167,2021-11-26,36
167,2021-11-27,27
167,2021-11-28,54
167,2021-11-29,34
167,2021-11-30,35
168,2021-11-01,54
168,2021-11-02,52
168,2021-11-03,59
168,2021-11-04,63
168,2021-11-05,55
168,2021-11-06,60
168,2021-11-07,60
168,2021-11-08,23
168,2021-11-09,52
168,2021-11-10,44
168,2021-11-11,68
168,2021-11-12,28
168,2021-11-13,39
168,2021-11-14,41
168,2021-11-15,66
168,2021-11-16,56
168,2021-11-17,61
168,2021-11-18,50
168,2021-11-19,57
168,2021-11-20,42
168,2021-11-21,57
168,2021-11-22,25
168,2021-11-23,29
168,2021-11-24,40
168,2021-11-25,58
168,2021-11-26,21
168,2021-11-27,14
168,2021-11-28,47
168,2021-11-29,71
168,2021-11-30,50
169,2021-11-01,118
169,2021-11-02,119
169,2021-11-03,121
169,2021-11-04,141
169,2021-11-05,136
169,2021-11-06,76
169,2021-11-07,59
169,2021-11-08,91
169,2021-11-09,120
169,2021-11-10,119
169,2021-11-11,130
169,2021-11-12,95
169,2021-11-13,63
169,2021-11-14,54
169,2021-11-15,128
169,2021-11-16,128
169,2021-11-17,140
169,2021-11-18,118
169,2021-11-19,125
169,2021-11-20,43
169,2021-11-21,70
169,2021-11-22,108
169,2021-11-23,86
169,2021-11-24,116
169,2021-11-25,120
169,2021-11-26,73
169,2021-11-27,38
169,2021-11-28,65
169,2021-11-29,137
169,2021-11-30,101
170,2021-11-01,62
170,2021-11-02,77
170,2021-11-03,71
170,2021-11-04,76
170,2021-11-05,91
170,2021-11-06,98
170,2021-11-07,112
170,2021-11-08,35
170,2021-11-09,65
170,2021-11-10,62
170,2021-11-11,71
170,2021-11-12,61
170,2021-11-13,65
170,2021-11-14,81
170,2021-11-15,84
170,2021-11-16,56
170,2021-11-17,71
170,2021-11-18,49
170,2021-11-19,68
170,2021-11-20,42
170,2021-11-21,108
170,2021-11-22,51
170,2021-11-23,21
170,2021-11-24,74
170,2021-11-25,70
170,2021-11-26,30
170,2021-11-27,16
170,2021-11-28,75
170,2021-11-29,67
170,2021-11-30,47
171,2021-11-01,41
171,2021-11-02,34
171,2021-11-03,45
171,2021-11-04,40
171,2021-11-05,59
171,2021-11-06,49
171,2021-11-07,63
171,2021-11-08,35
171,2021-11-09,41
171,2021-11-10,38
171,2021-11-11,38
171,2021-11-12,21
171,2021-11-13,37
171,2021-11-14,47
171,2021-11-15,45
171,2021-11-16,44
171,2021-11-17,48
171,2021-11-18,32
171,2021-11-19,51
171,2021-11-20,45
171,2021-11-21,53
171,2021-11-22,22
171,2021-11-23,16
171,2021-11-24,49
171,2021-11-25,35
171,2021-11-26,18
171,2021-11-27,19
171,2021-11-28,49
171,2021-11-29,43
171,2021-11-30,34
172,2021-11-01,257
172,2021-11-02,290
172,2021-11-03,255
172,2021-11-04,262
172,2021-11-05,302
172,2021-11-06,232
172,2021-11-07,177
172,2021-11-08,169
172,2021-11-09,269
172,2021-11-10,257
172,2021-11-11,293
172,2021-11-12,200
172,2021-11-13,143
172,2021-11-14,187
172,2021-11-15,283
172,2021-11-16,263
172,2021-11-17,243
172,2021-11-18,211
172,2021-11-19,259
172,2021-11-20,169
172,2021-11-21,183
172,2021-11-22,183
172,2021-11-23,164
172,2021-11-24,228
172,2021-11-25,268
172,2021-11-26,175
172,2021-11-27,73
172,2021-11-28,136
172,2021-11-29,241
172,2021-11-30,245
173,2021-11-01,337
173,2021-11-02,333
173,2021-11-03,350
173,2021-11-04,344
173,2021-11-05,394
173,2021-11-06,240
173,2021-11-07,212
173,2021-11-08,259
173,2021-11-09,333
173,2021-11-10,338
173,2021-11-11,360
173,2021-11-12,280
173,2021-11-13,148
173,2021-11-14,185
173,2021-11-15,343
173,2021-11-16,358
173,2021-11-17,378
173,2021-11-18,257
173,2021-11-19,405
173,2021-11-20,167
173,2021-11-21,205
173,2021-11-22,241
173,2021-11-23,215
173,2021-11-24,294
173,2021-11-25,382
173,2021-11-26,211
173,2021-11-27,75
173,2021-11-28,155
173,2021-11-29,319
173,2021-11-30,270
175,2021-11-01,378
175,2021-11-02,342
175,2021-11-03,304
175,2021-11-04,351
175,2021-11-05,401
175,2021-11-06,293
175,2021-11-07,236
175,2021-11-08,263
175,2021-11-09,356
175,2021-11-10,337
175,2021-11-11,365
175,2021-11-12,246
175,2021-11-13,189
175,2021-11-14,188
175,2021-11-15,305
175,2021-11-16,305
175,2021-11-17,296
175,2021-11-18,240
175,2021-11-19,305
175,2021-11-20,143
175,2021-11-21,212
175,2021-11-22,166
175,2021-11-23,161
175,2021-11-24,271
175,2021-11-25,246
175,2021-11-26,148
175,2021-11-27,51
175,2021-11-28,126
175,2021-11-29,263
175,2021-11-30,223
176,2021-11-01,167
176,2021-11-02,176
176,2021-11-03,170
176,2021-11-04,145
176,2021-11-05,198
176,2021-11-06,169
176,2021-11-07,167
176,2021-11-08,117
176,2021-11-09,172
176,2021-11-10,169
176,2021-11-11,165
176,2021-11-12,142
176,2021-11-13,131
176,2021-11-14,139
176,2021-11-15,161
176,2021-11-16,175
176,2021-11-17,174
176,2021-11-18,128
176,2021-11-19,156
176,2021-11-20,104
176,2021-11-21,164
176,2021-11-22,103
176,2021-11-23,96
176,2021-11-24,159
176,2021-11-25,187
176,2021-11-26,74
176,2021-11-27,36
176,2021-11-28,109
176,2021-11-29,175
176,2021-11-30,138
177,2021-11-01,26
177,2021-11-02,19
177,2021-11-03,26
177,2021-11-04,24
177,2021-11-05,29
177,2021-11-06,33
177,2021-11-07,33
177,2021-11-08,12
177,2021-11-09,20
177,2021-11-10,21
177,2021-11-11,25
177,2021-11-12,17
177,2021-11-13,26
177,2021-11-14,28
177,2021-11-15,28
177,2021-11-16,27
177,2021-11-17,20
177,2021-11-18,20
177,2021-11-19,25
177,2021-11-20,26
177,2021-11-21,28
177,2021-11-22,11
177,2021-11-23,10
177,2021-11-24,23
177,2021-11-25,21
177,2021-11-26,11
177,2021-11-27,4
177,2021-11-28,35
177,2021-11-29,19
177,2021-11-30,16
178,2021-11-01,28
178,2021-11-02,19
178,2021-11-03,36
178,2021-11-04,27
178,2021-11-05,27
178,2021-11-06,27
178,2021-11-07,35
178,2021-11-08,10
178,2021-11-09,30
178,2021-11-10,26
178,2021-11-11,33
178,2021-11-12,30
178,2021-11-13,32
178,2021-11-14,31
178,2021-11-15,24
178,2021-11-16,31
178,2021-11-17,30
178,2021-11-18,26
178,2021-11-19,33
178,2021-11-20,18
178,2021-11-21,40
178,2021-11-22,15
178,2021-11-23,14
178,2021-11-24,24
178,2021-11-25,22
178,2021-11-26,29
178,2021-11-27,11
178,2021-11-28,33
178,2021-11-29,28
178,2021-11-30,23
179,2021-11-01,42
179,2021-11-02,70
179,2021-11-03,48
179,2021-11-04,47
179,2021-11-05,54
179,2021-11-06,79
179,2021-11-07,81
179,2021-11-08,24
179,2021-11-09,43
179,2021-11-10,45
179,2021-11-11,42
179,2021-11-12,28
179,2021-11-13,34
179,2021-11-14,42
179,2021-11-15,56
179,2021-11-16,57
179,2021-11-17,49
179,2021-11-18,34
179,2021-11-19,42
179,2021-11-20,32
179,2021-11-21,80
179,2021-11-22,38
179,2021-11-23,19
179,2021-11-24,43
179,2021-11-25,42
179,2021-11-26,11
179,2021-11-27,16
179,2021-11-28,50
179,2021-11-29,52
179,2021-11-30,50
180,2021-11-01,24
180,2021-11-02,20
180,2021-11-03,14
180,2021-11-04,20
180,2021-11-05,14
180,2021-11-06,13
180,2021-11-07,18
180,2021-11-08,9
180,2021-11-09,15
180,2021-11-10,25
180,2021-11-11,21
180,2021-11-12,21
180,2021-11-13,11
180,2021-11-14,11
180,2021-11-15,22
180,2021-11-16,14
180,2021-11-17,19
180,2021-11-18,10
180,2021-11-19,10
180,2021-11-20,13
180,2021-11-21,21
180,2021-11-22,10
180,2021-11-23,9
180,2021-11-24,18
180,2021-11-25,19
180,2021-11-26,8
180,2021-11-27,3
180,2021-11-28,13
180,2021-11-29,13
180,2021-11-30,14
181,2021-11-01,219
181,2021-11-02,192
181,2021-11-03,220
181,2021-11-04,238
181,2021-11-05,225
181,2021-11-06,210
181,2021-11-07,170
181,2021-11-08,173
181,2021-11-09,177
181,2021-11-10,228
181,2021-11-11,221
181,2021-11-12,148
181,2021-11-13,161
181,2021-11-14,125
181,2021-11-15,245
181,2021-11-16,215
181,2021-11-17,235
181,2021-11-18,182
181,2021-11-19,209
181,2021-11-20,154
181,2021-11-21,172
181,2021-11-22,135
181,2021-11-23,138
181,2021-11-24,184
181,2021-11-25,184
181,2021-11-26,99
181,2021-11-27,68
181,2021-11-28,153
181,2021-11-29,201
181,2021-11-30,165
182,2021-11-01,172
182,2021-11-02,181
182,2021-11-03,176
182,2021-11-04,209
182,2021-11-05,181
182,2021-11-06,148
182,2021-11-07,151
182,2021-11-08,121
182,2021-11-09,186
182,2021-11-10,174
182,2021-11-11,213
182,2021-11-12,102
182,2021-11-13,82
182,2021-11-14,111
182,2021-11-15,194
182,2021-11-16,207
182,2021-11-17,192
182,2021-11-18,154
182,2021-11-19,155
182,2021-11-20,90
182,2021-11-21,123
182,2021-11-22,109
182,2021-11-23,139
182,2021-11-24,174
182,2021-11-25,161
182,2021-11-26,91
182,2021-11-27,47
182,2021-11-28,142
182,2021-11-29,211
182,2021-11-30,146
183,2021-11-01,166
183,2021-11-02,162
183,2021-11-03,140
183,2021-11-04,179
183,2021-11-05,156
183,2021-11-06,200
183,2021-11-07,180
183,2021-11-08,94
183,2021-11-09,145
183,2021-11-10,138
183,2021-11-11,160
183,2021-11-12,112
183,2021-11-13,129
183,2021-11-14,160
183,2021-11-15,120
183,2021-11-16,149
183,2021-11-17,147
183,2021-11-18,117
183,2021-11-19,123
183,2021-11-20,141
183,2021-11-21,152
183,2021-11-22,92
183,2021-11-23,75
183,2021-11-24,127
183,2021-11-25,130
183,2021-11-26,86
183,2021-11-27,50
183,2021-11-28,124
183,2021-11-29,136
183,2021-11-30,109
184,2021-11-01,28
184,2021-11-02,38
184,2021-11-03,32
184,2021-11-04,21
184,2021-11-05,25
184,2021-11-06,61
184,2021-11-07,49
184,2021-11-08,12
184,2021-11-09,27
184,2021-11-10,26
184,2021-11-11,39
184,2021-11-12,17
184,2021-11-13,34
184,2021-11-14,32
184,2021-11-15,28
184,2021-11-16,23
184,2021-11-17,28
184,2021-11-18,17
184,2021-11-19,25
184,2021-11-20,20
184,2021-11-21,40
184,2021-11-22,23
184,2021-11-23,15
184,2021-11-24,25
184,2021-11-25,36
184,2021-11-26,23
184,2021-11-27,7
184,2021-11-28,47
184,2021-11-29,41
184,2021-11-30,23
186,2021-11-01,169
186,2021-11-02,140
186,2021-11-03,141
186,2021-11-04,175
186,2021-11-05,172
186,2021-11-06,70
186,2021-11-07,67
186,2021-11-08,131
186,2021-11-09,151
186,2021-11-10,160
186,2021-11-11,195
186,2021-11-12,109
186,2021-11-13,42
186,2021-11-14,61
186,2021-11-15,188
186,2021-11-16,143
186,2021-11-17,190
186,2021-11-18,129
186,2021-11-19,193
186,2021-11-20,50
186,2021-11-21,71
186,2021-11-22,140
186,2021-11-23,116
186,2021-11-24,162
186,2021-11-25,127
186,2021-11-26,66
186,2021-11-27,15
186,2021-11-28,71
186,2021-11-29,146
186,2021-11-30,90
187,2021-11-01,215
187,2021-11-02,218
187,2021-11-03,172
187,2021-11-04,241
187,2021-11-05,231
187,2021-11-06,168
187,2021-11-07,126
187,2021-11-08,140
187,2021-11-09,196
187,2021-11-10,212
187,2021-11-11,192
187,2021-11-12,153
187,2021-11-13,91
187,2021-11-14,112
187,2021-11-15,169
187,2021-11-16,192
187,2021-11-17,190
187,2021-11-18,145
187,2021-11-19,199
187,2021-11-20,102
187,2021-11-21,108
187,2021-11-22,138
187,2021-11-23,97
187,2021-11-24,144
187,2021-11-25,157
187,2021-11-26,85
187,2021-11-27,35
187,2021-11-28,94
187,2021-11-29,171
187,2021-11-30,149
188,2021-11-01,15
188,2021-11-02,14
188,2021-11-03,19
188,2021-11-04,17
188,2021-11-05,18
188,2021-11-06,29
188,2021-11-07,37
188,2021-11-08,4
188,2021-11-09,12
188,2021-11-10,21
188,2021-11-11,21
188,2021-11-12,10
188,2021-11-13,11
188,2021-11-14,31
188,2021-11-15,24
188,2021-11-16,15
188,2021-11-17,14
188,2021-11-18,14
188,2021-11-19,17
188,2021-11-20,19
188,2021-11-21,50
188,2021-11-22,4
188,2021-11-23,8
188,2021-11-24,15
188,2021-11-25,16
188,2021-11-26,4
188,2021-11-28,37
188,2021-11-29,25
188,2021-11-30,15
189,2021-11-01,34
189,2021-11-02,54
189,2021-11-03,60
189,2021-11-04,52
189,2021-11-05,73
189,2021-11-06,61
189,2021-11-07,58
189,2021-11-08,28
189,2021-11-09,56
189,2021-11-10,60
189,2021-11-11,53
189,2021-11-12,32
189,2021-11-13,43
189,2021-11-14,38
189,2021-11-15,23
189,2021-11-16,50
189,2021-11-17,50
189,2021-11-18,30
189,2021-11-19,41
189,2021-11-20,40
189,2021-11-21,51
189,2021-11-22,24
189,2021-11-23,21
189,2021-11-24,25
189,2021-11-25,49
189,2021-11-26,27
189,2021-11-27,5
189,2021-11-28,50
189,2021-11-29,46
189,2021-11-30,41
190,2021-11-01,114
190,2021-11-02,110
190,2021-11-03,110
190,2021-11-04,100
190,2021-11-05,107
190,2021-11-06,113
190,2021-11-07,80
190,2021-11-08,62
190,2021-11-09,104
190,2021-11-10,89
190,2021-11-11,95
190,2021-11-12,95
190,2021-11-13,62
190,2021-11-14,76
190,2021-11-15,98
190,2021-11-16,105
190,2021-11-17,105
190,2021-11-18,71
190,2021-11-19,106
190,2021-11-20,54
190,2021-11-21,99
190,2021-11-22,90
190,2021-11-23,76
190,2021-11-24,109
190,2021-11-25,84
190,2021-11-26,77
190,2021-11-27,19
190,2021-11-28,62
190,2021-11-29,84
190,2021-11-30,80
191,2021-11-01,23
191,2021-11-02,24
191,2021-11-03,11
191,2021-11-04,23
191,2021-11-05,28
191,2021-11-06,29
191,2021-11-07,31
191,2021-11-08,9
191,2021-11-09,18
191,2021-11-10,25
191,2021-11-11,17
191,2021-11-12,10
191,2021-11-13,10
191,2021-11-14,24
191,2021-11-15,27
191,2021-11-16,19
191,2021-11-17,17
191,2021-11-18,12
191,2021-11-19,17
191,2021-11-20,11
191,2021-11-21,53
191,2021-11-22,6
191,2021-11-23,8
191,2021-11-24,13
191,2021-11-25,18
191,2021-11-26,2
191,2021-11-27,6
191,2021-11-28,16
191,2021-11-29,19
191,2021-11-30,12
192,2021-11-01,33
192,2021-11-02,43
192,2021-11-03,41
192,2021-11-04,36
192,2021-11-05,32
192,2021-11-06,55
192,2021-11-07,55
192,2021-11-08,22
192,2021-11-09,46
192,2021-11-10,42
192,2021-11-11,40
192,2021-11-12,30
192,2021-11-13,14
192,2021-11-14,32
192,2021-11-15,50
192,2021-11-16,28
192,2021-11-17,38
192,2021-11-18,26
192,2021-11-19,41
192,2021-11-20,15
192,2021-11-21,46
192,2021-11-22,23
192,2021-11-23,14
192,2021-11-24,30
192,2021-11-25,28
192,2021-11-26,8
192,2021-11-27,4
192,2021-11-28,28
192,2021-11-29,42
192,2021-11-30,11
193,2021-11-01,23
193,2021-11-02,21
193,2021-11-03,19
193,2021-11-04,21
193,2021-11-05,28
193,2021-11-06,31
193,2021-11-07,40
193,2021-11-08,7
193,2021-11-09,27
193,2021-11-10,24
193,2021-11-11,26
193,2021-11-12,9
193,2021-11-13,23
193,2021-11-14,25
193,2021-11-15,15
193,2021-11-16,20
193,2021-11-17,21
193,2021-11-18,15
193,2021-11-19,18
193,2021-11-20,16
193,2021-11-21,34
193,2021-11-22,8
193,2021-11-23,5
193,2021-11-24,23
193,2021-11-25,22
193,2021-11-26,4
193,2021-11-27,3
193,2021-11-28,33
193,2021-11-29,24
193,2021-11-30,22
194,2021-11-01,108
194,2021-11-02,101
194,2021-11-03,86
194,2021-11-04,90
194,2021-11-05,119
194,2021-11-06,116
194,2021-11-07,84
194,2021-11-08,69
194,2021-11-09,106
194,2021-11-10,100
194,2021-11-11,78
194,2021-11-12,78
194,2021-11-13,57
194,2021-11-14,58
194,2021-11-15,100
