return_sno,date,0
150,2021-11-13,75
150,2021-11-14,119
150,2021-11-15,208
150,2021-11-16,209
150,2021-11-17,210
150,2021-11-18,151
150,2021-11-19,158
150,2021-11-20,59
150,2021-11-21,91
150,2021-11-22,103
150,2021-11-23,76
150,2021-11-24,159
150,2021-11-25,120
150,2021-11-26,60
150,2021-11-27,12
150,2021-11-28,51
150,2021-11-29,145
150,2021-11-30,139
151,2021-11-01,41
151,2021-11-02,28
151,2021-11-03,32
151,2021-11-04,37
151,2021-11-05,31
151,2021-11-06,40
151,2021-11-07,53
151,2021-11-08,16
151,2021-11-09,24
151,2021-11-10,29
151,2021-11-11,49
151,2021-11-12,16
151,2021-11-13,19
151,2021-11-14,41
151,2021-11-15,30
151,2021-11-16,28
151,2021-11-17,47
151,2021-11-18,16
151,2021-11-19,28
151,2021-11-20,22
151,2021-11-21,49
151,2021-11-22,14
151,2021-11-23,9
151,2021-11-24,33
151,2021-11-25,28
151,2021-11-26,6
151,2021-11-27,8
151,2021-11-28,37
151,2021-11-29,43
151,2021-11-30,28
152,2021-11-01,119
152,2021-11-02,130
152,2021-11-03,136
152,2021-11-04,109
152,2021-11-05,139
152,2021-11-06,104
152,2021-11-07,88
152,2021-11-08,111
152,2021-11-09,158
152,2021-11-10,122
152,2021-11-11,106
152,2021-11-12,113
152,2021-11-13,90
152,2021-11-14,84
152,2021-11-15,120
152,2021-11-16,105
152,2021-11-17,98
152,2021-11-18,94
152,2021-11-19,108
152,2021-11-20,83
152,2021-11-21,101
152,2021-11-22,92
152,2021-11-23,102
152,2021-11-24,135
152,2021-11-25,107
152,2021-11-26,91
152,2021-11-27,54
152,2021-11-28,97
152,2021-11-29,111
152,2021-11-30,121
153,2021-11-01,107
153,2021-11-02,112
153,2021-11-03,106
153,2021-11-04,115
153,2021-11-05,112
153,2021-11-06,115
153,2021-11-07,107
153,2021-11-08,73
153,2021-11-09,105
153,2021-11-10,114
153,2021-11-11,98
153,2021-11-12,84
153,2021-11-13,77
153,2021-11-14,94
153,2021-11-15,103
153,2021-11-16,115
153,2021-11-17,111
153,2021-11-18,94
153,2021-11-19,102
153,2021-11-20,69
153,2021-11-21,114
153,2021-11-22,73
153,2021-11-23,68
153,2021-11-24,103
153,2021-11-25,109
153,2021-11-26,67
153,2021-11-27,40
153,2021-11-28,102
153,2021-11-29,104
153,2021-11-30,80
154,2021-11-01,94
154,2021-11-02,78
154,2021-11-03,80
154,2021-11-04,84
154,2021-11-05,77
154,2021-11-06,57
154,2021-11-07,50
154,2021-11-08,48
154,2021-11-09,70
154,2021-11-10,67
154,2021-11-11,57
154,2021-11-12,58
154,2021-11-13,38
154,2021-11-14,41
154,2021-11-15,65
154,2021-11-16,64
154,2021-11-17,67
154,2021-11-18,51
154,2021-11-19,66
154,2021-11-20,44
154,2021-11-21,45
154,2021-11-22,49
154,2021-11-23,52
154,2021-11-24,65
154,2021-11-25,55
154,2021-11-26,52
154,2021-11-27,19
154,2021-11-28,37
154,2021-11-29,60
154,2021-11-30,53
155,2021-11-01,152
155,2021-11-02,131
155,2021-11-03,131
155,2021-11-04,151
155,2021-11-05,180
155,2021-11-06,59
155,2021-11-07,36
155,2021-11-08,79
155,2021-11-09,133
155,2021-11-10,158
155,2021-11-11,152
155,2021-11-12,93
155,2021-11-13,38
155,2021-11-14,43
155,2021-11-15,134
155,2021-11-16,131
155,2021-11-17,154
155,2021-11-18,103
155,2021-11-19,115
155,2021-11-20,41
155,2021-11-21,49
155,2021-11-22,91
155,2021-11-23,71
155,2021-11-24,113
155,2021-11-25,129
155,2021-11-26,70
155,2021-11-27,11
155,2021-11-28,32
155,2021-11-29,114
155,2021-11-30,112
156,2021-11-01,60
156,2021-11-02,57
156,2021-11-03,56
156,2021-11-04,45
156,2021-11-05,67
156,2021-11-06,81
156,2021-11-07,76
156,2021-11-08,37
156,2021-11-09,50
156,2021-11-10,57
156,2021-11-11,49
156,2021-11-12,35
156,2021-11-13,35
156,2021-11-14,50
156,2021-11-15,67
156,2021-11-16,51
156,2021-11-17,47
156,2021-11-18,31
156,2021-11-19,63
156,2021-11-20,39
156,2021-11-21,63
156,2021-11-22,37
156,2021-11-23,39
156,2021-11-24,56
156,2021-11-25,45
156,2021-11-26,23
156,2021-11-27,12
156,2021-11-28,46
156,2021-11-29,62
156,2021-11-30,41
157,2021-11-01,38
157,2021-11-02,39
157,2021-11-03,47
157,2021-11-04,45
157,2021-11-05,42
157,2021-11-06,40
157,2021-11-07,37
157,2021-11-08,23
157,2021-11-09,47
157,2021-11-10,50
157,2021-11-11,35
157,2021-11-12,43
157,2021-11-13,34
157,2021-11-14,43
157,2021-11-15,45
157,2021-11-16,41
157,2021-11-17,45
157,2021-11-18,34
157,2021-11-19,48
157,2021-11-20,29
157,2021-11-21,32
157,2021-11-22,22
157,2021-11-23,22
157,2021-11-24,33
157,2021-11-25,37
157,2021-11-26,18
157,2021-11-27,12
157,2021-11-28,30
157,2021-11-29,30
157,2021-11-30,25
158,2021-11-01,54
158,2021-11-02,53
158,2021-11-03,66
158,2021-11-04,58
158,2021-11-05,90
158,2021-11-06,89
158,2021-11-07,76
158,2021-11-08,30
158,2021-11-09,74
158,2021-11-10,65
158,2021-11-11,67
158,2021-11-12,53
158,2021-11-13,48
158,2021-11-14,81
158,2021-11-15,76
158,2021-11-16,58
158,2021-11-17,63
158,2021-11-18,31
158,2021-11-19,52
158,2021-11-20,32
158,2021-11-21,86
158,2021-11-22,40
158,2021-11-23,27
158,2021-11-24,62
158,2021-11-25,56
158,2021-11-26,22
158,2021-11-27,17
158,2021-11-28,66
158,2021-11-29,67
158,2021-11-30,47
159,2021-11-01,80
159,2021-11-02,103
159,2021-11-03,89
159,2021-11-04,94
159,2021-11-05,117
159,2021-11-06,56
159,2021-11-07,63
159,2021-11-08,67
159,2021-11-09,101
159,2021-11-10,96
159,2021-11-11,112
159,2021-11-12,84
159,2021-11-13,35
159,2021-11-14,48
159,2021-11-15,79
159,2021-11-16,76
159,2021-11-17,90
159,2021-11-18,72
159,2021-11-19,84
159,2021-11-20,40
159,2021-11-21,60
159,2021-11-22,89
159,2021-11-23,65
159,2021-11-24,96
159,2021-11-25,96
159,2021-11-26,51
159,2021-11-27,7
159,2021-11-28,43
159,2021-11-29,82
159,2021-11-30,86
161,2021-11-01,84
161,2021-11-02,93
161,2021-11-03,85
161,2021-11-04,104
161,2021-11-05,102
161,2021-11-06,86
161,2021-11-07,100
161,2021-11-08,78
161,2021-11-09,94
161,2021-11-10,101
161,2021-11-11,90
161,2021-11-12,90
161,2021-11-13,40
161,2021-11-14,74
161,2021-11-15,100
161,2021-11-16,80
161,2021-11-17,82
161,2021-11-18,61
161,2021-11-19,74
161,2021-11-20,75
161,2021-11-21,57
161,2021-11-22,67
161,2021-11-23,53
161,2021-11-24,67
161,2021-11-25,85
161,2021-11-26,49
161,2021-11-27,21
161,2021-11-28,65
161,2021-11-29,57
161,2021-11-30,53
162,2021-11-01,126
162,2021-11-02,116
162,2021-11-03,102
162,2021-11-04,128
162,2021-11-05,137
162,2021-11-06,134
162,2021-11-07,128
162,2021-11-08,108
162,2021-11-09,116
162,2021-11-10,115
162,2021-11-11,116
162,2021-11-12,108
162,2021-11-13,76
162,2021-11-14,121
162,2021-11-15,123
162,2021-11-16,137
162,2021-11-17,128
162,2021-11-18,105
162,2021-11-19,116
162,2021-11-20,82
162,2021-11-21,110
162,2021-11-22,86
162,2021-11-23,77
162,2021-11-24,126
162,2021-11-25,91
162,2021-11-26,55
162,2021-11-27,41
162,2021-11-28,105
162,2021-11-29,116
162,2021-11-30,103
163,2021-11-01,77
163,2021-11-02,77
163,2021-11-03,58
163,2021-11-04,62
163,2021-11-05,66
163,2021-11-06,85
163,2021-11-07,73
163,2021-11-08,41
163,2021-11-09,65
163,2021-11-10,67
163,2021-11-11,73
163,2021-11-12,55
163,2021-11-13,49
163,2021-11-14,68
163,2021-11-15,50
163,2021-11-16,72
163,2021-11-17,69
163,2021-11-18,53
163,2021-11-19,61
163,2021-11-20,44
163,2021-11-21,79
163,2021-11-22,39
163,2021-11-23,38
163,2021-11-24,64
163,2021-11-25,57
163,2021-11-26,20
163,2021-11-27,31
163,2021-11-28,62
163,2021-11-29,53
163,2021-11-30,52
164,2021-11-01,151
164,2021-11-02,157
164,2021-11-03,169
164,2021-11-04,145
164,2021-11-05,166
164,2021-11-06,140
164,2021-11-07,131
164,2021-11-08,102
164,2021-11-09,169
164,2021-11-10,167
164,2021-11-11,159
164,2021-11-12,163
164,2021-11-13,108
164,2021-11-14,110
164,2021-11-15,141
164,2021-11-16,140
164,2021-11-17,179
164,2021-11-18,130
164,2021-11-19,179
164,2021-11-20,110
164,2021-11-21,141
164,2021-11-22,129
164,2021-11-23,121
164,2021-11-24,170
164,2021-11-25,152
164,2021-11-26,140
164,2021-11-27,59
164,2021-11-28,111
164,2021-11-29,130
164,2021-11-30,139
165,2021-11-01,99
165,2021-11-02,107
165,2021-11-03,112
165,2021-11-04,108
165,2021-11-05,122
165,2021-11-06,159
165,2021-11-07,133
165,2021-11-08,88
165,2021-11-09,129
165,2021-11-10,137
165,2021-11-11,159
165,2021-11-12,114
165,2021-11-13,98
165,2021-11-14,108
165,2021-11-15,98
165,2021-11-16,115
165,2021-11-17,141
165,2021-11-18,87
165,2021-11-19,112
165,2021-11-20,111
165,2021-11-21,109
165,2021-11-22,113
165,2021-11-23,76
165,2021-11-24,110
165,2021-11-25,109
165,2021-11-26,73
165,2021-11-27,35
165,2021-11-28,87
165,2021-11-29,96
165,2021-11-30,97
166,2021-11-01,22
166,2021-11-02,30
166,2021-11-03,23
166,2021-11-04,37
166,2021-11-05,32
166,2021-11-06,39
166,2021-11-07,38
166,2021-11-08,23
166,2021-11-09,26
166,2021-11-10,29
166,2021-11-11,25
166,2021-11-12,20
166,2021-11-13,16
166,2021-11-14,32
166,2021-11-15,33
166,2021-11-16,33
166,2021-11-17,25
166,2021-11-18,16
166,2021-11-19,20
166,2021-11-20,27
166,2021-11-21,33
166,2021-11-22,8
166,2021-11-23,3
166,2021-11-24,19
166,2021-11-25,32
166,2021-11-26,10
166,2021-11-27,12
166,2021-11-28,22
166,2021-11-29,36
166,2021-11-30,17
167,2021-11-01,57
167,2021-11-02,48
167,2021-11-03,60
167,2021-11-04,51
167,2021-11-05,70
167,2021-11-06,83
167,2021-11-07,85
167,2021-11-08,37
167,2021-11-09,48
167,2021-11-10,59
167,2021-11-11,57
167,2021-11-12,58
167,2021-11-13,68
167,2021-11-14,94
167,2021-11-15,61
167,2021-11-16,54
167,2021-11-17,49
167,2021-11-18,54
167,2021-11-19,74
167,2021-11-20,60
167,2021-11-21,68
167,2021-11-22,30
167,2021-11-23,42
167,2021-11-24,68
167,2021-11-25,64
167,2021-11-26,55
167,2021-11-27,25
167,2021-11-28,46
167,2021-11-29,48
167,2021-11-30,40
168,2021-11-01,50
168,2021-11-02,59
168,2021-11-03,51
168,2021-11-04,53
168,2021-11-05,64
168,2021-11-06,59
168,2021-11-07,63
168,2021-11-08,45
168,2021-11-09,49
168,2021-11-10,62
168,2021-11-11,71
168,2021-11-12,36
168,2021-11-13,40
168,2021-11-14,52
168,2021-11-15,53
168,2021-11-16,68
168,2021-11-17,63
168,2021-11-18,47
168,2021-11-19,53
168,2021-11-20,38
168,2021-11-21,74
168,2021-11-22,42
168,2021-11-23,50
168,2021-11-24,44
168,2021-11-25,55
168,2021-11-26,24
168,2021-11-27,25
168,2021-11-28,43
168,2021-11-29,68
168,2021-11-30,36
169,2021-11-01,151
169,2021-11-02,136
169,2021-11-03,143
169,2021-11-04,155
169,2021-11-05,151
169,2021-11-06,85
169,2021-11-07,76
169,2021-11-08,83
169,2021-11-09,141
169,2021-11-10,140
169,2021-11-11,153
169,2021-11-12,96
169,2021-11-13,74
169,2021-11-14,77
169,2021-11-15,151
169,2021-11-16,147
169,2021-11-17,161
169,2021-11-18,137
169,2021-11-19,153
169,2021-11-20,57
169,2021-11-21,89
169,2021-11-22,108
169,2021-11-23,91
169,2021-11-24,143
169,2021-11-25,148
169,2021-11-26,85
169,2021-11-27,38
169,2021-11-28,69
169,2021-11-29,166
169,2021-11-30,122
170,2021-11-01,73
170,2021-11-02,89
170,2021-11-03,61
170,2021-11-04,97
170,2021-11-05,93
170,2021-11-06,105
170,2021-11-07,124
170,2021-11-08,54
170,2021-11-09,72
170,2021-11-10,65
170,2021-11-11,77
170,2021-11-12,69
170,2021-11-13,59
170,2021-11-14,97
170,2021-11-15,69
170,2021-11-16,69
170,2021-11-17,69
170,2021-11-18,45
170,2021-11-19,81
170,2021-11-20,65
170,2021-11-21,132
170,2021-11-22,54
170,2021-11-23,27
170,2021-11-24,72
170,2021-11-25,64
170,2021-11-26,32
170,2021-11-27,18
170,2021-11-28,98
170,2021-11-29,69
170,2021-11-30,63
171,2021-11-01,42
171,2021-11-02,42
171,2021-11-03,41
171,2021-11-04,40
171,2021-11-05,56
171,2021-11-06,49
171,2021-11-07,59
171,2021-11-08,29
171,2021-11-09,39
171,2021-11-10,43
171,2021-11-11,42
171,2021-11-12,21
171,2021-11-13,26
171,2021-11-14,53
171,2021-11-15,54
171,2021-11-16,47
171,2021-11-17,48
171,2021-11-18,27
171,2021-11-19,49
171,2021-11-20,55
171,2021-11-21,54
171,2021-11-22,24
171,2021-11-23,16
171,2021-11-24,46
171,2021-11-25,37
171,2021-11-26,10
171,2021-11-27,15
171,2021-11-28,45
171,2021-11-29,42
171,2021-11-30,41
172,2021-11-01,279
172,2021-11-02,301
172,2021-11-03,265
172,2021-11-04,276
172,2021-11-05,313
172,2021-11-06,229
172,2021-11-07,175
172,2021-11-08,160
172,2021-11-09,273
172,2021-11-10,255
172,2021-11-11,298
172,2021-11-12,198
172,2021-11-13,142
172,2021-11-14,182
172,2021-11-15,296
172,2021-11-16,275
172,2021-11-17,257
172,2021-11-18,209
172,2021-11-19,249
172,2021-11-20,162
172,2021-11-21,176
172,2021-11-22,182
172,2021-11-23,150
172,2021-11-24,239
172,2021-11-25,276
172,2021-11-26,171
172,2021-11-27,55
172,2021-11-28,124
172,2021-11-29,249
172,2021-11-30,248
173,2021-11-01,257
173,2021-11-02,279
173,2021-11-03,272
173,2021-11-04,262
173,2021-11-05,324
173,2021-11-06,207
173,2021-11-07,155
173,2021-11-08,208
173,2021-11-09,245
173,2021-11-10,246
173,2021-11-11,281
173,2021-11-12,206
173,2021-11-13,114
173,2021-11-14,133
173,2021-11-15,248
173,2021-11-16,292
173,2021-11-17,277
173,2021-11-18,198
173,2021-11-19,287
173,2021-11-20,139
173,2021-11-21,148
173,2021-11-22,174
173,2021-11-23,133
173,2021-11-24,250
173,2021-11-25,258
173,2021-11-26,149
173,2021-11-27,33
173,2021-11-28,143
173,2021-11-29,238
173,2021-11-30,218
175,2021-11-01,314
175,2021-11-02,288
175,2021-11-03,263
175,2021-11-04,293
175,2021-11-05,359
175,2021-11-06,212
175,2021-11-07,169
175,2021-11-08,175
175,2021-11-09,293
175,2021-11-10,262
175,2021-11-11,295
175,2021-11-12,203
175,2021-11-13,134
175,2021-11-14,154
175,2021-11-15,266
175,2021-11-16,249
175,2021-11-17,262
175,2021-11-18,193
175,2021-11-19,257
175,2021-11-20,112
175,2021-11-21,157
175,2021-11-22,141
175,2021-11-23,108
175,2021-11-24,221
175,2021-11-25,205
175,2021-11-26,95
175,2021-11-27,35
175,2021-11-28,117
175,2021-11-29,202
175,2021-11-30,184
176,2021-11-01,158
176,2021-11-02,160
176,2021-11-03,154
176,2021-11-04,158
176,2021-11-05,193
176,2021-11-06,169
176,2021-11-07,136
176,2021-11-08,140
176,2021-11-09,146
176,2021-11-10,161
176,2021-11-11,171
176,2021-11-12,142
176,2021-11-13,126
176,2021-11-14,159
176,2021-11-15,160
176,2021-11-16,185
176,2021-11-17,163
176,2021-11-18,108
176,2021-11-19,149
176,2021-11-20,117
176,2021-11-21,151
176,2021-11-22,128
176,2021-11-23,98
176,2021-11-24,158
176,2021-11-25,153
176,2021-11-26,72
176,2021-11-27,47
176,2021-11-28,128
176,2021-11-29,176
176,2021-11-30,129
177,2021-11-01,38
177,2021-11-02,25
177,2021-11-03,27
177,2021-11-04,27
177,2021-11-05,42
177,2021-11-06,45
177,2021-11-07,40
177,2021-11-08,19
177,2021-11-09,27
177,2021-11-10,38
177,2021-11-11,31
177,2021-11-12,36
177,2021-11-13,16
177,2021-11-14,26
177,2021-11-15,35
177,2021-11-16,27
177,2021-11-17,34
177,2021-11-18,22
177,2021-11-19,39
177,2021-11-20,24
177,2021-11-21,30
177,2021-11-22,22
177,2021-11-23,21
177,2021-11-24,26
177,2021-11-25,26
177,2021-11-26,15
177,2021-11-27,6
177,2021-11-28,34
177,2021-11-29,33
177,2021-11-30,21
178,2021-11-01,29
178,2021-11-02,39
178,2021-11-03,46
178,2021-11-04,40
178,2021-11-05,45
178,2021-11-06,39
178,2021-11-07,43
178,2021-11-08,28
178,2021-11-09,41
178,2021-11-10,37
178,2021-11-11,40
178,2021-11-12,48
178,2021-11-13,35
178,2021-11-14,39
178,2021-11-15,45
178,2021-11-16,35
178,2021-11-17,35
178,2021-11-18,29
178,2021-11-19,43
178,2021-11-20,32
178,2021-11-21,38
178,2021-11-22,31
178,2021-11-23,26
178,2021-11-24,25
178,2021-11-25,32
178,2021-11-26,32
178,2021-11-27,17
178,2021-11-28,28
178,2021-11-29,32
178,2021-11-30,39
179,2021-11-01,57
179,2021-11-02,65
179,2021-11-03,47
179,2021-11-04,47
179,2021-11-05,56
179,2021-11-06,66
179,2021-11-07,72
179,2021-11-08,43
179,2021-11-09,47
179,2021-11-10,54
179,2021-11-11,54
179,2021-11-12,44
179,2021-11-13,30
179,2021-11-14,48
179,2021-11-15,57
179,2021-11-16,58
179,2021-11-17,46
179,2021-11-18,38
179,2021-11-19,54
179,2021-11-20,36
179,2021-11-21,72
179,2021-11-22,36
179,2021-11-23,25
179,2021-11-24,44
179,2021-11-25,32
179,2021-11-26,22
179,2021-11-27,16
179,2021-11-28,47
179,2021-11-29,65
179,2021-11-30,37
180,2021-11-01,31
180,2021-11-02,21
180,2021-11-03,25
180,2021-11-04,23
180,2021-11-05,30
180,2021-11-06,22
180,2021-11-07,26
180,2021-11-08,14
180,2021-11-09,18
180,2021-11-10,29
180,2021-11-11,19
180,2021-11-12,19
180,2021-11-13,18
180,2021-11-14,17
180,2021-11-15,32
180,2021-11-16,27
180,2021-11-17,33
180,2021-11-18,16
180,2021-11-19,18
180,2021-11-20,11
180,2021-11-21,19
180,2021-11-22,17
180,2021-11-23,11
180,2021-11-24,19
180,2021-11-25,23
180,2021-11-26,9
180,2021-11-27,4
180,2021-11-28,14
180,2021-11-29,19
180,2021-11-30,19
181,2021-11-01,222
181,2021-11-02,186
181,2021-11-03,223
181,2021-11-04,236
181,2021-11-05,237
181,2021-11-06,220
181,2021-11-07,181
181,2021-11-08,174
181,2021-11-09,181
181,2021-11-10,236
181,2021-11-11,222
181,2021-11-12,147
181,2021-11-13,168
181,2021-11-14,127
181,2021-11-15,240
181,2021-11-16,227
181,2021-11-17,224
181,2021-11-18,186
181,2021-11-19,207
181,2021-11-20,166
181,2021-11-21,180
181,2021-11-22,131
181,2021-11-23,129
181,2021-11-24,180
181,2021-11-25,187
181,2021-11-26,113
181,2021-11-27,76
181,2021-11-28,151
181,2021-11-29,199
181,2021-11-30,165
182,2021-11-01,149
182,2021-11-02,154
182,2021-11-03,143
182,2021-11-04,194
182,2021-11-05,165
182,2021-11-06,157
182,2021-11-07,128
182,2021-11-08,97
182,2021-11-09,151
182,2021-11-10,148
182,2021-11-11,196
182,2021-11-12,97
182,2021-11-13,82
182,2021-11-14,112
182,2021-11-15,182
182,2021-11-16,172
182,2021-11-17,183
182,2021-11-18,134
182,2021-11-19,156
182,2021-11-20,77
182,2021-11-21,128
182,2021-11-22,95
182,2021-11-23,95
182,2021-11-24,165
182,2021-11-25,164
182,2021-11-26,72
182,2021-11-27,39
182,2021-11-28,127
182,2021-11-29,190
182,2021-11-30,138
183,2021-11-01,179
183,2021-11-02,172
183,2021-11-03,154
183,2021-11-04,179
183,2021-11-05,173
183,2021-11-06,200
183,2021-11-07,185
183,2021-11-08,115
183,2021-11-09,145
183,2021-11-10,140
183,2021-11-11,149
183,2021-11-12,114
183,2021-11-13,128
183,2021-11-14,153
183,2021-11-15,124
183,2021-11-16,162
183,2021-11-17,160
183,2021-11-18,99
183,2021-11-19,147
183,2021-11-20,121
183,2021-11-21,165
183,2021-11-22,90
183,2021-11-23,80
183,2021-11-24,129
183,2021-11-25,133
183,2021-11-26,83
183,2021-11-27,42
183,2021-11-28,136
183,2021-11-29,128
183,2021-11-30,99
184,2021-11-01,32
184,2021-11-02,36
184,2021-11-03,25
184,2021-11-04,23
184,2021-11-05,29
184,2021-11-06,35
184,2021-11-07,27
184,2021-11-08,20
184,2021-11-09,27
184,2021-11-10,23
184,2021-11-11,21
184,2021-11-12,14
184,2021-11-13,17
184,2021-11-14,27
184,2021-11-15,23
184,2021-11-16,27
184,2021-11-17,19
184,2021-11-18,13
184,2021-11-19,23
184,2021-11-20,13
184,2021-11-21,37
184,2021-11-22,28
184,2021-11-23,16
184,2021-11-24,25
184,2021-11-25,24
184,2021-11-26,20
184,2021-11-27,9
184,2021-11-28,31
184,2021-11-29,26
184,2021-11-30,18
186,2021-11-01,165
186,2021-11-02,137
186,2021-11-03,150
186,2021-11-04,154
186,2021-11-05,172
186,2021-11-06,50
186,2021-11-07,68
186,2021-11-08,84
186,2021-11-09,148
186,2021-11-10,146
186,2021-11-11,172
186,2021-11-12,92
186,2021-11-13,36
186,2021-11-14,75
186,2021-11-15,136
186,2021-11-16,152
186,2021-11-17,140
186,2021-11-18,109
186,2021-11-19,151
186,2021-11-20,58
186,2021-11-21,61
186,2021-11-22,84
186,2021-11-23,89
186,2021-11-24,144
186,2021-11-25,129
186,2021-11-26,55
186,2021-11-27,19
186,2021-11-28,58
186,2021-11-29,125
186,2021-11-30,75
187,2021-11-01,209
187,2021-11-02,204
187,2021-11-03,181
187,2021-11-04,240
187,2021-11-05,241
187,2021-11-06,159
187,2021-11-07,119
187,2021-11-08,133
187,2021-11-09,191
187,2021-11-10,206
187,2021-11-11,209
187,2021-11-12,153
187,2021-11-13,100
187,2021-11-14,112
187,2021-11-15,168
187,2021-11-16,195
187,2021-11-17,181
187,2021-11-18,142
187,2021-11-19,201
187,2021-11-20,94
187,2021-11-21,114
187,2021-11-22,138
187,2021-11-23,96
187,2021-11-24,147
187,2021-11-25,176
187,2021-11-26,77
187,2021-11-27,33
187,2021-11-28,99
187,2021-11-29,162
187,2021-11-30,142
188,2021-11-01,29
188,2021-11-02,26
188,2021-11-03,25
188,2021-11-04,25
188,2021-11-05,26
188,2021-11-06,33
188,2021-11-07,44
188,2021-11-08,10
188,2021-11-09,15
188,2021-11-10,24
188,2021-11-11,20
188,2021-11-12,15
188,2021-11-13,16
188,2021-11-14,32
188,2021-11-15,25
188,2021-11-16,20
188,2021-11-17,13
188,2021-11-18,13
188,2021-11-19,32
188,2021-11-20,26
188,2021-11-21,58
188,2021-11-22,13
188,2021-11-23,21
188,2021-11-24,13
188,2021-11-25,17
188,2021-11-26,8
188,2021-11-27,1
188,2021-11-28,42
188,2021-11-29,29
188,2021-11-30,19
189,2021-11-01,49
189,2021-11-02,64
189,2021-11-03,53
189,2021-11-04,64
189,2021-11-05,80
189,2021-11-06,72
189,2021-11-07,64
189,2021-11-08,53
189,2021-11-09,68
189,2021-11-10,60
189,2021-11-11,66
189,2021-11-12,39
189,2021-11-13,41
189,2021-11-14,31
189,2021-11-15,48
189,2021-11-16,56
189,2021-11-17,58
189,2021-11-18,41
189,2021-11-19,57
189,2021-11-20,42
189,2021-11-21,52
189,2021-11-22,17
189,2021-11-23,22
189,2021-11-24,39
189,2021-11-25,49
189,2021-11-26,26
189,2021-11-27,16
189,2021-11-28,49
189,2021-11-29,54
189,2021-11-30,32
190,2021-11-01,108
190,2021-11-02,98
190,2021-11-03,107
190,2021-11-04,90
190,2021-11-05,102
190,2021-11-06,120
190,2021-11-07,101
190,2021-11-08,53
190,2021-11-09,89
190,2021-11-10,80
190,2021-11-11,88
190,2021-11-12,89
190,2021-11-13,73
190,2021-11-14,69
190,2021-11-15,95
190,2021-11-16,99
190,2021-11-17,100
190,2021-11-18,67
190,2021-11-19,99
190,2021-11-20,44
190,2021-11-21,91
190,2021-11-22,79
190,2021-11-23,61
190,2021-11-24,105
190,2021-11-25,93
190,2021-11-26,65
190,2021-11-27,14
190,2021-11-28,59
190,2021-11-29,93
190,2021-11-30,64
191,2021-11-01,17
191,2021-11-02,15
191,2021-11-03,11
191,2021-11-04,22
191,2021-11-05,17
191,2021-11-06,31
191,2021-11-07,42
191,2021-11-08,5
191,2021-11-09,10
191,2021-11-10,14
191,2021-11-11,11
191,2021-11-12,12
191,2021-11-13,3
191,2021-11-14,27
191,2021-11-15,15
191,2021-11-16,21
191,2021-11-17,13
191,2021-11-18,4
191,2021-11-19,15
191,2021-11-20,11
191,2021-11-21,43
191,2021-11-22,5
191,2021-11-23,5
191,2021-11-24,9
191,2021-11-25,9
191,2021-11-26,2
191,2021-11-27,3
191,2021-11-28,15
191,2021-11-29,18
191,2021-11-30,5
192,2021-11-01,44
192,2021-11-02,42
192,2021-11-03,28
192,2021-11-04,41
192,2021-11-05,49
192,2021-11-06,55
192,2021-11-07,40
192,2021-11-08,22
192,2021-11-09,42
192,2021-11-10,43
192,2021-11-11,49
192,2021-11-12,26
192,2021-11-13,21
